0,0.00019165
100,0.00000759
200,0.00000188
300,0.00000151
400,0.00000158
500,0.00000152
600,0.00000155
700,0.00000169
800,0.00000155
900,0.00000157
1000,0.00000163
1100,0.00000171
1200,0.00000174
1300,0.00000163
1400,0.00000159
1500,0.00000162
1600,0.00000172
1700,0.00000151
1800,0.00000171
1900,0.00000151
2000,0.00000181
2100,0.00000147
2200,0.00000164
2300,0.00000143
2400,0.00000151
2500,0.00000148
2600,0.00000150
2700,0.00000170
2800,0.00000143
2900,0.00000144
3000,0.00000139
3100,0.00000152
3200,0.00000167
3300,0.00000170
3400,0.00000165
3500,0.00000153
3600,0.00000160
3700,0.00000157
3800,0.00000157
3900,0.00000258
4000,0.00000162
4100,0.00000159
4200,0.00000158
4300,0.00000180
4400,0.00000162
4500,0.00000163
4600,0.00000165
4700,0.00000156
4800,0.00000176
4900,0.00000160
5000,0.00000168
5100,0.00000174
5200,0.00000179
5300,0.00000178
5400,0.00000156
5500,0.00000166
5600,0.00000167
5700,0.00000156
5800,0.00000156
5900,0.00000164
6000,0.00000151
6100,0.00000166
6200,0.00000172
6300,0.00000199
6400,0.00000158
6500,0.00000168
6600,0.00000166
6700,0.00000184
6800,0.00000165
6900,0.00000167
7000,0.00000171
7100,0.00000165
7200,0.00000174
7300,0.00000172
7400,0.00000182
7500,0.00000159
7600,0.00000158
7700,0.00000173
7800,0.00000163
7900,0.00000178
8000,0.00000183
8100,0.00000160
8200,0.00000154
8300,0.00000159
8400,0.00000178
8500,0.00000158
8600,0.00000169
8700,0.00000247
8800,0.00000134
8900,0.00000140
9000,0.00000135
9100,0.00000145
9200,0.00000125
9300,0.00000134
9400,0.00000150
9500,0.00000158
9600,0.00000140
9700,0.00000138
9800,0.00000137
9900,0.00000138
10000,0.00000131
10100,0.00000134
10200,0.00000133
10300,0.00000153
10400,0.00000146
10500,0.00000136
10600,0.00000150
10700,0.00000134
10800,0.00000148
10900,0.00000138
11000,0.00000133
11100,0.00000126
11200,0.00000124
11300,0.00000132
11400,0.00000134
11500,0.00000152
11600,0.00000136
11700,0.00000147
11800,0.00000156
11900,0.00000138
12000,0.00000139
12100,0.00000137
12200,0.00000143
12300,0.00000158
12400,0.00000131
